"scientificName","decimalLongitude","decimalLatitude"
"Acropora sarmentosa",143.942,-13.169
"Acropora sarmentosa",146.5675,-17.575
"Acropora sarmentosa",145.843,-16.406
"Acropora sarmentosa",150.9746,-23.2074
"Acropora sarmentosa",116.77,-20.42
"Acropora sarmentosa",145.465,-14.6879
"Acropora sarmentosa",127.73,2.27
"Acropora sarmentosa",148.5138,-20.0813
"Acropora sarmentosa",160.3667,-11.75
"Acropora sarmentosa",146.5,-18.6
"Acropora sarmentosa",146.0948,-17.2253
"Acropora sarmentosa",-152.75,-22.67
"Acropora sarmentosa",144.0833,-9.9167
"Acropora sarmentosa",146.7333,-18.2333
"Acropora sarmentosa",148.9953,-20.2178
"Acropora sarmentosa",150.27,-5.15
"Acropora sarmentosa",148.6528,-20.1107
"Acropora sarmentosa",148.5138,-20.0811
"Acropora sarmentosa",147.987,-16.4212
"Acropora sarmentosa",146.563,-17.5797
"Acropora sarmentosa",147.3,-18.5
"Acropora sarmentosa",113.7828,-28.4827
"Acropora sarmentosa",145.4167,-15.4833
"Acropora sarmentosa",149.2677,-20.7968
"Acropora sarmentosa",148.5713,-20.0957
"Acropora sarmentosa",145.443,-14.6964
"Acropora sarmentosa",145.446,-14.6639
"Acropora sarmentosa",148.3603,-19.9878
"Acropora sarmentosa",143.9,-13.0667
"Acropora sarmentosa",148.4878,-20.0773
"Acropora sarmentosa",116.8253,-20.3994
"Acropora sarmentosa",153.15,-26.7667
"Acropora sarmentosa",146.0149,-17.1584
"Acropora sarmentosa",146.0916,-17.2195
"Acropora sarmentosa",146.5667,-18.7167
"Acropora sarmentosa",148.4707,-20.0512
"Acropora sarmentosa",146.0092,-17.1652
"Acropora sarmentosa",145.6432,-16.1093
"Acropora sarmentosa",159.0667,-29.9333
"Acropora sarmentosa",143.702,-12.783
"Acropora sarmentosa",146.046,-16.5513
"Acropora sarmentosa",148.515,-20.0795
"Acropora sarmentosa",145.2,-14.72
"Acropora sarmentosa",145.45,-14.67
"Acropora sarmentosa",146.013,-17.1636
"Acropora sarmentosa",150.0833,-20.95
"Acropora sarmentosa",146.077,-17.2033
"Acropora sarmentosa",146.3878,-17.7095
"Acropora sarmentosa",145.5545,-15.7263
"Acropora sarmentosa",150.8785,-23.2416
"Acropora sarmentosa",-171.97,-13.93
"Acropora sarmentosa",145.471,-14.6587
"Acropora sarmentosa",146.1591,-17.7745
"Acropora sarmentosa",132.7331,32.7792
"Acropora sarmentosa",149.019,-20.2402
"Acropora sarmentosa",148.8032,-20.3017
"Acropora sarmentosa",145.6427,-16.1188
"Acropora sarmentosa",146.5,-18.6667
"Acropora sarmentosa",143.808,-12.132
"Acropora sarmentosa",150.9167,-4.95
"Acropora sarmentosa",150.5,-5.23
"Acropora sarmentosa",145.447,-14.6989
"Acropora sarmentosa",145.6563,-16.2838
"Acropora sarmentosa",143.833,-11.766
"Acropora sarmentosa",145.492,-16.2968
"Acropora sarmentosa",145.6597,-16.2623
"Acropora sarmentosa",-162.37,6.41
"Acropora sarmentosa",158.32,-19.87
"Acropora sarmentosa",145.6633,-14.665
"Acropora sarmentosa",148.576,-20.1045
"Acropora sarmentosa",145.9973,-16.7663
"Acropora sarmentosa",150.9017,-23.0852
"Acropora sarmentosa",144.12,-14
"Acropora sarmentosa",149.0403,-20.2357
"Acropora sarmentosa",146.201,-17.092
"Acropora sarmentosa",147.9333,-19.0333
"Acropora sarmentosa",143.903,-13.067
"Acropora sarmentosa",145.7598,-16.1245
"Acropora sarmentosa",145.448,-14.6975
"Acropora sarmentosa",149.432,-20.9035
"Acropora sarmentosa",148.6087,-20.102
"Acropora sarmentosa",180,-17
"Acropora sarmentosa",146.5,-18.67
"Acropora sarmentosa",148.6243,-20.0153
"Acropora sarmentosa",146.638,-18.232
"Acropora sarmentosa",145.45,-14.6667
"Acropora sarmentosa",166.8333,-22.6
"Acropora sarmentosa",145.9448,-16.6517
"Acropora sarmentosa",150.28,-16.6
"Acropora sarmentosa",147.1,-18.7
"Acropora sarmentosa",145.8013,-16.394
"Acropora sarmentosa",145.444,-14.6872
"Acropora sarmentosa",143.4667,-11.9167
"Acropora sarmentosa",149.2807,-20.8193
"Acropora sarmentosa",159.07,-29.93
"Acropora sarmentosa",145.4313,-15.6382
"Acropora sarmentosa",145.9965,-16.7572
"Acropora sarmentosa",144.08,-9.92
"Acropora sarmentosa",150.8745,-23.2388
"Acropora sarmentosa",145.46,-14.6955
"Acropora sarmentosa",146.503,-18.657
"Acropora sarmentosa",146.1958,-17.0607
"Acropora sarmentosa",148.9748,-20.1755
"Acropora sarmentosa",153.4,-29.9333
"Acropora sarmentosa",146.0058,-17.16
"Acropora sarmentosa",149.4236,-20.9259
"Acropora sarmentosa",144.8167,-14.4333
"Acropora sarmentosa",152.155,-23.635
"Acropora sarmentosa",159.066,-29.933
"Acropora sarmentosa",146.48,-18.567
"Acropora sarmentosa",143.87,-9.78
"Acropora sarmentosa",146.52,-18.77
"Acropora sarmentosa",146.091,-17.2199
"Acropora sarmentosa",150.08,-20.97
"Acropora sarmentosa",145.57,-16.38
"Acropora sarmentosa",145.8475,-16.4063
"Acropora sarmentosa",146.615,-13.9017
"Acropora sarmentosa",145.7723,-16.118
"Acropora sarmentosa",166.1,-22.15
"Acropora sarmentosa",145.6885,-16.4422
"Acropora sarmentosa",160.37,-11.75
"Acropora sarmentosa",145.2568,-14.6505
"Acropora sarmentosa",158.6667,-19.3333
"Acropora sarmentosa",146.4167,-17.7167
"Acropora sarmentosa",120.1167,11.5667
"Acropora sarmentosa",149.0097,-20.1723
"Acropora sarmentosa",148.9868,-20.3167
"Acropora sarmentosa",147.702,-18.941
"Acropora sarmentosa",145.478,-14.6713
"Acropora sarmentosa",119.3253,-5.0117
"Acropora sarmentosa",149.0555,-20.3083
"Acropora sarmentosa",145.69,-14.8667
"Acropora sarmentosa",145.5543,-15.7845
"Acropora sarmentosa",146.57,-18.72
"Acropora sarmentosa",145.7622,-16.1272
"Acropora sarmentosa",145.5447,-15.7263
"Acropora sarmentosa",158.666,-19.333
"Acropora sarmentosa",145.8407,-16.0863
"Acropora sarmentosa",145.8435,-16.0755
"Acropora sarmentosa",145.468,-14.688
"Acropora sarmentosa",143.83,-12.98
"Acropora sarmentosa",120.12,11.57
"Acropora sarmentosa",122.0667,-0.45
"Acropora sarmentosa",-169.9167,-19
"Acropora sarmentosa",151.7331,-24.0167
"Acropora sarmentosa",-144.3333,-27.4667
"Acropora sarmentosa",-157.25,-20.1667
"Acropora sarmentosa",151.8667,-17.415
"Acropora sarmentosa",143.95,-13.17
"Acropora sarmentosa",145.45,-14.647
"Acropora sarmentosa",57.45,-20.2333
"Acropora sarmentosa",116.63,-20.53
"Acropora sarmentosa",-159.75,-21.17
"Acropora sarmentosa",145.507,-14.7433
"Acropora sarmentosa",145.462,-14.6504
"Acropora sarmentosa",146.809,-18.199
"Acropora sarmentosa",151.9233,-23.2645
"Acropora sarmentosa",148.1833,-19.2
"Acropora sarmentosa",145.6652,-16.267
"Acropora sarmentosa",144.82,-14.43
"Acropora sarmentosa",145.75,-15.4
"Acropora sarmentosa",148.8873,-20.1657
"Acropora sarmentosa",146.8546,-19.1637
"Acropora sarmentosa",-159.75,-21.0833
"Acropora sarmentosa",149.2657,-20.8178
"Acropora sarmentosa",127.7333,2.2667
"Acropora sarmentosa",145.6718,-16.2715
"Acropora sarmentosa",148.606,-20.133
"Acropora sarmentosa",147.95,-19.0333
"Acropora sarmentosa",149.1057,-20.266
"Acropora sarmentosa",117.85,15.1167
"Acropora sarmentosa",145.454,-14.6454
"Acropora sarmentosa",146.4167,-17.4833
"Acropora sarmentosa",145.4003,-15.7138
"Acropora sarmentosa",145.4498,-15.6498
"Acropora sarmentosa",116.7667,-20.4167
"Acropora sarmentosa",150.2833,-16.6
"Acropora sarmentosa",-159.75,-21.1667
"Acropora sarmentosa",145.44,-14.6839
"Acropora sarmentosa",143.9,-13.07
"Acropora sarmentosa",153.5483,-27.39
"Acropora sarmentosa",166.5,-22.2833
"Acropora sarmentosa",144.237,-13.943
"Acropora sarmentosa",153.386,-29.922
"Acropora sarmentosa",144.8168,-14.4255
"Acropora sarmentosa",143.8667,-9.7833
"Acropora sarmentosa",145.18,-14.677
"Acropora sarmentosa",143.473,-11.914
"Acropora sarmentosa",119.9167,16.3833
"Acropora sarmentosa",148.5139,-20.0811
"Acropora sarmentosa",152.424,-23.886
"Acropora sarmentosa",178.15,-18.4
"Acropora sarmentosa",149.3886,-20.9112
"Acropora sarmentosa",93,10
"Acropora sarmentosa",144.028,-11.694
"Acropora sarmentosa",166.5,-22.33
"Acropora sarmentosa",150.0833,-20.9667
"Acropora sarmentosa",-171.9667,-13.9333
"Acropora sarmentosa",144.061,-11.829
"Acropora sarmentosa",146.3845,-17.7137
"Acropora sarmentosa",145.194,-14.732
"Acropora sarmentosa",114.68,-21.63
"Acropora sarmentosa",146.1583,-17.775
"Acropora sarmentosa",113.7,-28.47
"Acropora sarmentosa",146.522,-18.774
"Acropora sarmentosa",145.442,-14.6842
"Acropora sarmentosa",117.85,15.12
"Acropora sarmentosa",144.1167,-14
"Acropora sarmentosa",143.86,-9.775
"Acropora sarmentosa",149.0745,-20.1613
"Acropora sarmentosa",148.7983,-20.3008
"Acropora sarmentosa",145.447,-14.6988
"Acropora sarmentosa",146.5167,-18.7667
"Acropora sarmentosa",150.283,-16.6
"Acropora sarmentosa",119.92,16.38
"Acropora sarmentosa",152.168,-23.619
"Acropora sarmentosa",145.443,-14.6883
"Acropora sarmentosa",145.5667,-16.3833
"Acropora sarmentosa",148.7113,-20.1057
"Acropora sarmentosa",150.2667,-5.15
"Acropora sarmentosa",110.5,-5.8333
"Acropora sarmentosa",152.181,-23.627
"Acropora sarmentosa",145.467,-14.6889
"Acropora sarmentosa",143.946,-13.167
"Acropora sarmentosa",145.2,-14.7167
"Acropora sarmentosa",150.5,-5.2333
"Acropora sarmentosa",163.9883,-20.2917
"Acropora sarmentosa",145.5667,-15.7833
"Acropora sarmentosa",114.6833,-21.6333
"Acropora sarmentosa",166.5,-22.3333
"Acropora sarmentosa",145.7767,-15.515
"Acropora sarmentosa",148.7983,-20.3009
"Acropora sarmentosa",143.8333,-12.9833
"Acropora sarmentosa",120.7697,21.9524
"Acropora sarmentosa",145.44,-14.6836
"Acropora secale",97.5,1.0833
"Acropora secale",134.5633,-2.28
"Acropora secale",116.78,20.58
"Acropora secale",-170.8,-14.33
"Acropora secale",150.9746,-23.2074
"Acropora secale",145.9973,-16.7663
"Acropora secale",151.7331,-24.0167
"Acropora secale",145.5,-14.7
"Acropora secale",48.9575,-12.2661
"Acropora secale",145.843,-16.0732
"Acropora secale",146.046,-16.5513
"Acropora secale",153.5,-27
"Acropora secale",147.3833,-18.2667
"Acropora secale",148.481,-20.0657
"Acropora secale",146.7333,-18.2333
"Acropora secale",148.515,-20.0795
"Acropora secale",-157.3333,1.9167
"Acropora secale",148.7113,-20.1057
"Acropora secale",127.75,2.25
"Acropora secale",125.58,-5.17
"Acropora secale",153.5,-11
"Acropora secale",72.2333,-5.35
"Acropora secale",126.42,1.33
"Acropora secale",148.6087,-20.102
"Acropora secale",119.2167,-5.0167
"Acropora secale",120.03,8.93
"Acropora secale",114.8,16.22
"Acropora secale",146.8622,-19.1569
"Acropora secale",144.0333,-11.6167
"Acropora secale",97.92,9.5
"Acropora secale",162.18,12.198
"Acropora secale",143.95,-13.17
"Acropora secale",124.58,-5.17
"Acropora secale",143.6,-12.8
"Acropora secale",114.68,16.21
"Acropora secale",115.98,5.95
"Acropora secale",145.6633,-14.665
"Acropora secale",157.9983,6.7689
"Acropora secale",97.8533,9.4633
"Acropora secale",145.9965,-16.7572
"Acropora secale",145.4619,-16.03
"Acropora secale",48.1617,-13.3228
"Acropora secale",119.215,-4.9761
"Acropora secale",145.5447,-15.712
"Acropora secale",-169.92,-19
"Acropora secale",72.17,-5.37
"Acropora secale",118.4,2.1
"Acropora secale",146.0147,-17.1581
"Acropora secale",128.75,-3.67
"Acropora secale",162.9019,5.2726
"Acropora secale",123.4667,-10.2
"Acropora secale",125.5833,-5.1667
"Acropora secale",144.78,13.52
"Acropora secale",143.83,-12.98
"Acropora secale",119.17,-4.8
"Acropora secale",149.279,-20.7995
"Acropora secale",129.6667,-4.55
"Acropora secale",148.5083,-20.0782
"Acropora secale",145.8013,-16.394
"Acropora secale",146.73,-18.23
"Acropora secale",143.909,-13.246
"Acropora secale",147.38,-18.27
"Acropora secale",148.7983,-20.3008
"Acropora secale",48.6625,-12.4261
"Acropora secale",158.1206,6.7881
"Acropora secale",-171.75,-13.83
"Acropora secale",146.091,-17.2199
"Acropora secale",143.95,-13.1667
"Acropora secale",145.4313,-15.6382
"Acropora secale",178.5,-19.2833
"Acropora secale",48.5411,-12.9358
"Acropora secale",145.4707,-16.0874
"Acropora secale",93,10
"Acropora secale",35.2,-24.35
"Acropora secale",39.7,-4.0333
"Acropora secale",145.4327,-15.6415
"Acropora secale",143.47,-11.92
"Acropora secale",158.67,-19.33
"Acropora secale",155.87,-17.42
"Acropora secale",179.43,-17.85
"Acropora secale",97.9167,9.5
"Acropora secale",146.0738,-17.2067
"Acropora secale",145.9395,-16.6698
"Acropora secale",143.1667,-9.8667
"Acropora secale",145.843,-16.406
"Acropora secale",93.7361,7.2378
"Acropora secale",42.67,15.3
"Acropora secale",129.87,-4.52
"Acropora secale",134.46,7.195
"Acropora secale",34.5,28.4667
"Acropora secale",143.17,-9.87
"Acropora secale",148.3333,-17.6667
"Acropora secale",148.4878,-20.0773
"Acropora secale",151.95,-23.45
"Acropora secale",79,8.5
"Acropora secale",143.9,-13.07
"Acropora secale",150.97,-23.2033
"Acropora secale",138.15,9.58
"Acropora secale",48.5525,-13.0383
"Acropora secale",-149.8333,-17.5833
"Acropora secale",-161.0417,-10.415
"Acropora secale",145.4667,-14.6667
"Acropora secale",143.473,-11.914
"Acropora secale",145.45,-14.6667
"Acropora secale",-171.75,-13.8333
"Acropora secale",150.5,-5.23
"Acropora secale",97.8767,9.3767
"Acropora secale",120.8333,-6.9167
"Acropora secale",148.8864,-20.3754
"Acropora secale",145.47,-14.67
"Acropora secale",120.58,-7.17
"Acropora secale",127.5,1.7
"Acropora secale",-161.0028,-10.4208
"Acropora secale",162.9003,5.3111
"Acropora secale",-160.9945,-10.4522
"Acropora secale",148.3603,-19.9878
"Acropora secale",48.6175,-12.8264
"Acropora secale",148.8873,-20.1657
"Acropora secale",59.63,-16.61
"Acropora secale",148.8489,-20.4251
"Acropora secale",123.9,-5.8
"Acropora secale",145.45,-14.7
"Acropora secale",122.42,-0.42
"Acropora secale",127.47,-5.58
"Acropora secale",148.6578,-20.1085
"Acropora secale",41.4,-1.8
"Acropora secale",128.16,-3.7
"Acropora secale",40.7055,-14.3762
"Acropora secale",145.7622,-16.1272
"Acropora secale",98.37,7.87
"Acropora secale",71.77,-5.27
"Acropora secale",145.7215,-15.6587
"Acropora secale",48.9733,-12.2572
"Acropora secale",150.37,-22.18
"Acropora secale",55.475,-4.7217
"Acropora secale",146.5167,-18.6833
"Acropora secale",127.5167,1.7
"Acropora secale",127.73,2.13
"Acropora secale",165.289,11.696
"Acropora secale",143.9,-13.0667
"Acropora secale",98.3667,7.8667
"Acropora secale",124.75,1.6
"Acropora secale",145.45,-14.67
"Acropora secale",124.3833,-8.2167
"Acropora secale",98.415,7.7967
"Acropora secale",145.2478,-14.6513
"Acropora secale",143.8333,-12.9833
"Acropora secale",46.4667,-9.3667
"Acropora secale",95.25,5.8833
"Acropora secale",143.78,-12.13
"Acropora secale",145.47,-14.68
"Acropora secale",151.77,7.42
"Acropora secale",123.55,-12.5333
"Acropora secale",145.4678,-15.7387
"Acropora secale",148.9868,-20.3167
"Acropora secale",155.8667,-17.4167
"Acropora secale",152.32,-11.27
"Acropora secale",153.2697,-30.019
"Acropora secale",127.52,1.7
"Acropora secale",145.8045,-15.7137
"Acropora secale",97.5,1.08
"Acropora secale",73.5417,4.255
"Acropora secale",146.5667,-18.7167
"Acropora secale",148.5713,-20.0957
"Acropora secale",148.606,-20.133
"Acropora secale",73.5517,4.28
"Acropora secale",145.2,-14.72
"Acropora secale",145.8475,-16.4063
"Acropora secale",55.5083,-4.65
"Acropora secale",119.22,-5.02
"Acropora secale",145.5485,-15.726
"Acropora secale",158.3458,6.8408
"Acropora secale",145.6652,-16.267
"Acropora secale",145.62,-14.6
"Acropora secale",148.7132,-20.1127
"Acropora secale",148.554,-19.9957
"Acropora secale",135,-7
"Acropora secale",145.502,-16.3021
"Acropora secale",145.6885,-16.4422
"Acropora secale",55.4583,-4.7417
"Acropora secale",130.48,-0.82
"Acropora secale",-144.3333,-27.4667
"Acropora secale",145.448,-14.6975
"Acropora secale",134.455,7.305
"Acropora secale",72.1667,-5.4333
"Acropora secale",143.808,-12.132
"Acropora secale",150.92,-4.95
"Acropora secale",72.17,-5.43
"Acropora secale",145.6563,-16.2838
"Acropora secale",148.9748,-20.1755
"Acropora secale",158.6667,-19.3333
"Acropora secale",146.1958,-17.0607
"Acropora secale",125.75,-5.58
"Acropora secale",146.8685,-19.155
"Acropora secale",148.6278,-20.0212
"Acropora secale",127.77,-5.4
"Acropora secale",71.78,-5.42
"Acropora secale",120.7036,21.995
"Acropora secale",100.08,-0.87
"Acropora secale",55.3667,-4.6333
"Acropora secale",145.4583,-16.03
"Acropora secale",124.75,1.63
"Acropora secale",125.33,2.12
"Acropora secale",149.071,-20.1548
"Acropora secale",73.0217,4.2967
"Acropora secale",145.8333,-16.4
"Acropora secale",143.626,-13.043
"Acropora secale",48.9894,-12.2397
"Acropora secale",149.3885,-20.9112
"Acropora secale",144,-11.7
"Acropora secale",49.0578,-12.1214
"Acropora secale",146.8546,-19.1637
"Acropora secale",145.4167,-15.1333
"Acropora secale",123.53,-12.53
"Acropora secale",146.57,-18.72
"Acropora secale",46.47,-9.37
"Acropora secale",146.5675,-17.575
"Acropora secale",114.75,13.45
"Acropora secale",145.6595,-16.2878
"Acropora secale",-159.75,-21.17
"Acropora secale",145.44,-14.6836
"Acropora secale",72.25,-5.3167
"Acropora secale",145.2,-14.7167
"Acropora secale",148.576,-20.1045
"Acropora secale",145.45,-14.647
"Acropora secale",120.0333,8.9333
"Acropora secale",73.5833,4.25
"Acropora secale",149.4213,-20.9273
"Acropora secale",145.45,-14.65
"Acropora secale",150.9697,-23.2026
"Acropora secale",148.7983,-20.3009
"Acropora secale",145.9633,-16.7503
"Acropora secale",47.9956,-13.555
"Acropora secale",45.1088,-12.592
"Acropora secale",146.0723,-17.2117
"Acropora secale",145.2568,-14.6505
"Acropora secale",-149.5,-17.67
"Acropora secale",100.0833,-0.8667
"Acropora secale",42.59,15.895
"Acropora secale",148.33,-17.67
"Acropora secale",155.83,-21
"Acropora secale",144.97,-14.5
"Acropora secale",72.23,-5.35
"Acropora secale",146.809,-18.199
"Acropora secale",146.2825,-18.1485
"Acropora secale",127.75,2.17
"Acropora secale",143.6167,-13.0333
"Acropora secale",72.9667,3.7833
"Acropora secale",146.201,-17.092
"Acropora secale",138.18,9.55
"Acropora secale",124.98,1.75
"Acropora secale",120.7697,21.9524
"Acropora secale",125.3333,2.1167
"Acropora secale",119.2833,-5.1
"Acropora secale",116.5667,-20.45
"Acropora secale",145.9717,-16.7683
"Acropora secale",149.4431,-20.9037
"Acropora secale",124.33,-8.18
"Acropora secale",133.4617,-4.03
"Acropora secale",73.415,4.305
"Acropora secale",45.0383,-12.6843
"Acropora secale",47.8392,-13.6183
"Acropora secale",145.462,-14.6504
"Acropora secale",146.55,-13.8
"Acropora secale",146.563,-17.5797
"Acropora secale",145.5447,-15.7263
"Acropora secale",144.9667,-14.5167
"Acropora secale",129.67,-4.55
"Acropora secale",-149.7769,-17.52
"Acropora secale",122.23,-0.2
"Acropora secale",149.0097,-20.1723
"Acropora secale",150.921,-23.1623
"Acropora secale",145.461,-14.6999
"Acropora secale",116.0167,-8.3333
"Acropora secale",145.7723,-16.118
"Acropora secale",149.019,-20.2402
"Acropora secale",127.73,2.27
"Acropora secale",124.6333,-6.1333
"Acropora secale",148.8122,-20.2534
"Acropora secale",149.0432,-20.3083
"Acropora secale",42.77,13.78
"Acropora secale",-149.5,-17.6667
"Acropora secale",145.5667,-16.3795
