"species","id","genus","family","min.lat","max.lat","med.lat","n","gc.dist","area","mean.size","mean.corallite.size","growth_Veron","depth.lower","depth.upper","IUCN","loc.abundance","clarity.pref","exposure.pref","range.size.Veron","ocean","growth","origin","growth.rate","symbio","clade","larval","strategy"
"Porites compressa",1279,"Porites","Poritidae",-3.18725,28.4536323547363,23.75,269,17583.5287400177,17675891.9685399,123,1.6,"branching_closed",30,0,"LC","common","clear","protected",2729100.275,"pacific","colonial",0.9844240094185,9.069125,"z","C","spawner","competitive"
"Porites cumulatus",1280,"Porites","Poritidae",-20.3833332061768,13.5200004577637,-3.86667,5,9860.29601380175,24107184.4732725,NA,1.1,"branching_closed",20,2,"VU","uncommon","clear","protected",9643020.83,"pacific","colonial",1.70314588726361,NA,"z",NA,"",""
"Porites cylindrica",1281,"Porites","Poritidae",-24.11666,28.58,-16.3833332061768,433,17676.2822376519,69370652.0804273,1000,1.1,"branching_closed",20,1,"NT","common","clear","protected",32607618.8,"pacific","colonial",1.81187140332263,18.3576666666667,"z","C","spawner","weedy"
"Porites decasepta",1282,"Porites","Poritidae",20.3400001525879,20.3400001525879,20.3400001525879,1,9.50453877449036e-05,0,7,NA,NA,7,4,"DD","rare",NA,NA,NA,"pacific",NA,1.65051249448427,NA,"z",NA,"",""
"Porites deformis",1283,"Porites","Poritidae",-20.3833332061768,10.2670001983643,-6.202075,6,12113.6240225232,15539447.9406728,NA,1.6,"digitate",30,0.5,"NT","uncommon","clear","protected",18327488.23,"pacific","colonial",1.52098498362652,NA,"z",NA,"",""
"Porites densa",1284,"Porites","Poritidae",-23.63333,-5.8,-14.6090699014282,26,14779.3643212631,12929320.2474731,15,1.3,"massive",20,1,"NT","uncommon","clear","protected",10299161.77,"pacific","colonial",1.41983576065473,NA,"z",NA,"",""
"Porites desilveri",1285,"Porites","Poritidae",6.80000019073486,6.80000019073486,6.80000019073486,1,0,0,NA,1,"digitate",NA,NA,"EN","common","clear","broad",80509.65437,"pacific","colonial",1.47602202318983,NA,"z",NA,"",""
"Porites divaricata",1286,"Porites","Poritidae",9.39223957061768,30.4191112518311,18.4258995056152,71,3857.80549872767,4728383.07363915,NA,1.1,"branching_closed",47,0.1,"LC","common","both","protected",4010454.967,"atlantic","colonial",0.520723759393726,NA,"z","C","",""
"Porites duerdeni",1287,"Porites","Poritidae",-14.55405045,28.3799991607666,21.9304046630859,19,4902.97789486371,5793998.46285724,NA,NA,NA,NA,NA,"LC","rare","clear","protected",NA,"pacific",NA,0.9844240094185,NA,"z",NA,"",""
"Porites echinulata",1288,"Porites","Poritidae",-20.3833332061768,26.1200008392334,-13.618332862854,7,5287.04803024053,1442326.13937397,NA,2.1,"columnar",50,15,"NT","common","clear","broad",2577672.689,"pacific","colonial",1.47145865177818,NA,"z",NA,"",""
"Porites ericacea",1289,"Porites",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD","rare","clear","broad",NA,"pacific",NA,1.33864992419043,NA,"z",NA,"",""
"Porites eridani",1290,"Porites",NA,NA,NA,NA,NA,NA,NA,NA,0.8,"digitate",20,2,"EN","uncommon","clear","protected",4917113.986,"pacific","colonial",1.50120944483101,NA,"z",NA,"",""
"Porites evermanni",1291,"Porites","Poritidae",-20.90373421,28.4320507049561,23.5725498199463,255,18037.5766473248,36723933.2818661,120,1,"columnar",30,1,"DD","uncommon","clear","protected",25919978.41,"pacific","colonial",1.1383343701485,11.6,"z","C","spawner",""
"Porites excavata",1292,"Porites",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD","uncommon","clear","broad",NA,"pacific",NA,1.51921101169774,NA,"z",NA,"",""
"Porites flavus",1293,"Porites","Poritidae",-20.3833332061768,-1.73167,-10.3999996192651,6,11275.1035776287,6506318.45225989,40,0.7,"branching_closed",20,1,"DD","common","clear","protected",1754439.519,"pacific","colonial",1.60106570557244,NA,"z",NA,"",""
"Porites fontanesii",1570,"Porites",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"z",NA,"",""
"Porites furcata",1294,"Porites","Poritidae",9.107566833,29.7485084533691,12.7494859695434,200,4237.21285749621,5462104.94543921,NA,1.9,"branching_closed",50,0.2,"LC","common","clear","broad",4010454.967,"atlantic","colonial",0.520723759393726,34.6,"z","A","brooder","weedy"
"Porites gabonensis",1295,"Porites","Poritidae",20.8597202301025,20.8600006103516,20.8598604202271,2,0.0434031816295515,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"atlantic",NA,NA,NA,"z",NA,"",""
"Porites harrisoni",1296,"Porites","Poritidae",-21.1,12.6933833333,-10.235,22,3861.84610046756,8396323.25958741,100,1.1,"columnar",15,1,"NT","common","clear","broad",2335302.649,"pacific","colonial",1.58246198642695,NA,"z",NA,"",""
"Porites hawaiiensis",1297,"Porites","Poritidae",-5.123611,-5.123611,-5.123611,1,0,0,NA,NA,NA,NA,NA,NA,"rare",NA,NA,NA,"pacific",NA,NA,NA,"z",NA,"",""
"Porites heronensis",1298,"Porites","Poritidae",-32,-2.45333,-20.45305,12,4398.35996767158,8493999.57296514,NA,1.5,"columnar",20,1,"LC","rare","both","protected",3964152.803,"pacific","colonial",1.49856880794386,10.5,"z",NA,"",""
"Porites horizontalata",1299,"Porites","Poritidae",-20.3833332061768,15.0802698135376,11.4265000915528,28,15090.8503754606,20989939.1479325,NA,1.7,"digitate",20,5,"VU","uncommon","clear","broad",19078449.28,"pacific","colonial",1.54807530543577,NA,"z",NA,"",""
"Porites iwayamaensis",1300,"Porites",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,"pacific",NA,NA,NA,"z",NA,"",""
"Porites latistella",1301,"Porites",NA,NA,NA,NA,NA,NA,NA,NA,1.4,"branching_closed",20,1,"LC","uncommon","clear","protected",29700884.49,"pacific","colonial",1.73182724215747,NA,"z",NA,"",""
"Porites lichen",1302,"Porites","Poritidae",-31.55,28.4449825286865,-15.7845001220703,361,18782.7630803458,88653694.067946,NA,1.4,"columnar",40,15,"LC","common","clear","exposed",45163876.9,"pacific","colonial",0.898085371393526,16.3,"z","C","",""
"Porites lobata",1303,"Porites","Poritidae",-41.463,28.4545993804932,18.1665706634521,903,18968.7149729091,87759953.9911832,542.5,1.1,"massive",48.5,23,"NT","common","clear","protected",46991125.72,"pacific","colonial",3.91255699245322,9.38565853658537,"z","C","spawner","stress-tolerant"
"Porites lutea",1304,"Porites","Poritidae",-32,28.58,-6.25,460,19878.3813967135,90383775.9915414,400,1.3,"massive",45,1,"LC","common","clear","protected",46540072.29,"pacific","colonial",0.518531319764408,14.4927857142857,"z","C","spawner","stress-tolerant"
"Porites mayeri",1305,"Porites","Poritidae",-31.46667,-3.7,-14.57999992,45,11138.3269806647,21247831.4836189,400,1.6,"massive",20,3,"LC","uncommon","clear","protected",15476681.9,"pacific","colonial",1.55286618374356,13,"z","C","",""
"Porites monticulosa",1306,"Porites","Poritidae",-21.1,20.0225696563721,-11.55,41,16320.8064352148,55620851.0837024,100,1.2,"branching_closed",20,3,"LC","common","clear","broad",30153298.47,"pacific","colonial",1.47295312301292,NA,"z",NA,"",""
"Porites murrayensis",1307,"Porites","Poritidae",-23.635,15.1080503463745,-14.0100002288818,45,15091.0431220864,35848749.7768715,20,1,"massive",5,0,"NT","uncommon","clear","broad",36024983.41,"pacific","colonial",1.55899286739696,NA,"z",NA,"brooder",""
"Porites myrmidonensis",1308,"Porites",NA,NA,NA,NA,NA,NA,NA,400,1.4,"massive",55,NA,"LC","uncommon","clear","exposed",2758701.217,"pacific","colonial",1.4903698828394,NA,"z",NA,"",""
"Porites napopora",1309,"Porites","Poritidae",-20.3833332061768,-12.1700000762939,-16.27666654,4,8393.36542724155,65.7391330003728,NA,0.9,"digitate",15,3,"VU","uncommon","clear","broad",12689349.96,"pacific","colonial",1.80505992205181,NA,"z",NA,"",""
"Porites negrosensis",1310,"Porites","Poritidae",-20.3833332061768,9.83333,-5.08733,7,12335.9763410371,16428192.0798871,NA,1.7,"branching_closed",15,2,"NT","uncommon","clear","protected",10362470.6,"pacific","colonial",1.50133289275055,NA,"z",NA,"",""
"Porites nigrescens",1311,"Porites","Poritidae",-23.916,16.2,-15.41665,228,19320.9067941893,68236317.4206098,NA,1.6,"branching_closed",15,1.25,"VU","uncommon","clear","protected",32421004.93,"pacific","colonial",1.62557325982637,17.8,"z","C","",""
"Porites nodifera",1312,"Porites","Poritidae",-21.1,32.3199996948242,-8.95,26,15125.9652518811,53259252.8239057,NA,1.6,"columnar",15,5,"LC","common","clear","broad",2593760.988,"pacific","colonial",1.39121459379157,11.2,"z",NA,"",""
"Porites okinawensis",1313,"Porites",NA,NA,NA,NA,NA,NA,NA,NA,1.3,"encrusting",NA,NA,"VU","uncommon","both","protected",1074947.608,"pacific","colonial",0.518531319764408,NA,"z",NA,"",""
"Porites ornata",1314,"Porites","Poritidae",-20.3833332061768,-20.383333,-20.3833331030884,2,0.000134414476389852,0,NA,1.5,"branching_closed",15,3,"EN","uncommon","clear","protected",4010679.084,"pacific","colonial",1.49894889415708,NA,"z",NA,"",""
"Porites panamensis",1315,"Porites","Poritidae",8.5,21.8449993133545,8.80000019086743,4,3239.74845442449,25321.2809815483,NA,0.9,"submassive",36,0,"LC","common","clear","exposed",1400229.368,"pacific","colonial",3.58363557295221,NA,"z","C","brooder",""
"Porites porites",1316,"Porites","Poritidae",-23.5699996948242,32.3330001831055,18.5654163360596,632,18148.8154562933,42963150.0038184,19.8975,2.5,"branching_closed",22.5,0.5,"LC","common","clear","protected",4799804.845,"atlantic","colonial",2.35744458397915,16.87875,"z","C","brooder","weedy"
"Porites profundus",1317,"Porites","Poritidae",-21.1,26.2700004577637,-12.8263893127441,67,13284.8838847545,36286448.4388779,NA,0.9,"branching_closed",15,3,"LC","uncommon","clear","broad",8615895.779,"pacific","colonial",1.67751163413156,NA,"z","C","",""
"Porites pukoensis",1318,"Porites","Poritidae",-14.5500001907349,21.5699996948242,6.40999984720606,6,4154.57826177906,517346.385743356,NA,1.7,"columnar",NA,NA,"CR","rare","clear","protected",837291.6445,"pacific","colonial",1.78294849983134,NA,"z",NA,"",""
"Porites randalli",1583,"Porites","Poritidae",-14.2,-14.2,-14.2,1,9.50453877449036e-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.898085371393526,NA,"z",NA,"",""
"Porites rugosa",1319,"Porites",NA,NA,NA,NA,NA,NA,NA,100,0.9,"branching_closed",15,3,"VU","uncommon","clear","broad",9565588.044,"pacific","colonial",1.47689669458384,NA,"z",NA,"",""
"Porites rus",1320,"Porites","Poritidae",-31.547,25.4169998168945,-14.2799997314856,452,18472.9850537292,76883153.2485126,334,0.8,"digitate",20,1,"LC","common","clear","broad",43379788.27,"pacific","colonial",1.64328050182565,15.24,"z","C","spawner","weedy"
"Porites sillimaniani",1321,"Porites",NA,NA,NA,NA,NA,NA,NA,NA,1.9,"branching_closed",5,1,"VU","uncommon","clear","broad",8399789.364,"pacific","colonial",1.471137315,NA,"z","C","",""
"Porites solida",1322,"Porites","Poritidae",-55.533333,28.1903324127197,-11.722,188,19391.2850316607,125928647.203402,NA,1.6,"massive",14.5,0.75,"LC","common","clear","broad",41476669.13,"pacific","colonial",1.04399818878696,13.46,"z",NA,"spawner",""
"Porites somaliensis",1323,"Porites","Poritidae",-55.533333,12.6667666667,-6.05666627111817,10,8986.88046701357,10177167.8551257,NA,2.3,"massive",20,1,"NT","rare","clear","broad",1539705.281,"pacific","colonial",1.62187255404172,NA,"z",NA,"",""
"Porites stephensoni",1324,"Porites","Poritidae",-20.3833332061768,13.5200004577637,-10.42,21,15636.4921417356,23128672.1922363,10,1.3,"columnar",5,0,"NT","uncommon","clear","protected",23139921.99,"pacific","colonial",1.42239374990842,NA,"z","C","brooder",""
"Porites studeri",1325,"Porites",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,10,"LC","rare","both","protected",NA,"pacific",NA,1.82375605134761,NA,"z",NA,"",""
"Porites sverdrupi",1326,"Porites","Poritidae",25.7999992370605,27.1700000762939,26.4849996566772,2,169.400899690098,0,30,NA,NA,40,1,"VU","rare",NA,NA,NA,"pacific",NA,1.66096462827339,NA,"z",NA,"",""
"Porites tuberculosa",1327,"Porites",NA,NA,NA,NA,NA,NA,NA,NA,1.1,"branching_closed",20,1,"VU","uncommon","clear","protected",7224755.2,"pacific","colonial",1.78451550812609,NA,"z",NA,"",""
"Porites vaughani",1328,"Porites","Poritidae",-21.5,23.8500003814697,-10.76666,185,16876.6139021825,43946633.7675453,20,0.8,"columnar",40,1,"LC","uncommon","clear","broad",36519596.77,"pacific","colonial",1.60557191319123,NA,"z","C","",""
"Pourtalocyathus hispidus",1330,"Pourtalocyathus","Schizocyathidae",-41.04999924,30,23.1685700381469,48,16096.3453651444,16082547.86641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.64346964121212,NA,"az",NA,"",""
"Pourtalopsammia togata",1497,"Pourtalopsammia","Dendrophylliidae",-32.4799995422363,-29.3169994354248,-32.2491645812988,6,455.149382570409,490.63285081755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pacific",NA,0.967245811771859,NA,"az",NA,"brooder",""
"Pourtalosmilia anthophyllites",1331,"Pourtalosmilia","Caryophylliidae",14.0811100006104,42.1100006103516,30.5100002288818,11,4042.0080422305,4720643.32295747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"atlantic",NA,1.14543300875409,NA,"az",NA,"",""
"Pourtalosmilia conferta",1332,"Pourtalosmilia","Caryophylliidae",-33.6833,35.2633285522461,29.2569003936768,46,8343.17031948509,22899494.4742841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"atlantic",NA,1.14543300875409,NA,"az",NA,"",""
"Premocyathus cornuformis",1333,"Premocyathus","Caryophylliidae",-31.2469,74.5333333333,26.0699996948242,147,15237.2791208109,135991460.153492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"atlantic",NA,1.1104789741463,NA,"az",NA,"",""
"Premocyathus dentiformis",1334,"Premocyathus","Caryophylliidae",-33.8666687011719,34.5299987792969,-5.29847231736743,52,8602.77609329472,17395440.7680672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"atlantic",NA,1.1104789741463,NA,"az",NA,"",""
"Psammocora albopicta",1335,"Psammocora","Psammocoridae",-28.62000084,29.0699996948242,-11.0149619,39,12877.2691665173,43027590.2312298,NA,NA,NA,28,1,"DD","common","both","broad",NA,"pacific",NA,0.864980294698367,NA,"z",NA,"",""
"Psammocora contigua",1337,"Psammocora","Psammocoridae",-31.533,27.0799999237061,-16.2924003601074,357,18986.3337589714,93786999.499877,50,1.5,"columnar",21,5,"NT","common","both","broad",41417330.9,"pacific","colonial",1.8831164115202,NA,"z","C","",""
"Psammocora digitata",1338,"Psammocora","Psammocoridae",-28.6350002288818,33.25,-16.3863334677881,200,11618.4489465237,49283869.8551594,6.5,2.3,"columnar",20,1,"NT","common","both","broad",39723269.47,"pacific","colonial",0.932787995219772,NA,"z","C","",""
"Psammocora haimiana",1340,"Psammocora","Psammocoridae",-55.533333,27.8638134002686,-3.18725,343,19627.78874873,102936634.160293,NA,4.6,"submassive",36.6666666666667,5,"LC","common","clear","broad",44404599.99,"pacific","colonial",0.864980294698367,29.5,"z","C","",""
"Psammocora interstinctus",1341,"Psammocora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD","uncommon","clear","protected",NA,"pacific",NA,1.99904977778069,NA,"z",NA,"",""
"Psammocora profundacella",1344,"Psammocora","Psammocoridae",-32,35.0800018310547,-16.16487503,306,19898.231819844,92033096.4618394,NA,2.5,"laminar",33.3333333333333,1.33333333333333,"LC","common","clear","broad",43407907.01,"pacific","colonial",1.04596643210847,NA,"z","C","spawner",""
"Psammocora stellata",1346,"Psammocora","Psammocoridae",-21.1,28.453649520874,23.6785163879395,245,18695.8034403988,81806319.7451622,NA,2.5,"digitate",60.5,0,"VU","uncommon","clear","exposed",11348393.82,"pacific","colonial",1.94708780498533,11.3,"z","C","spawner",""
"Psammocora superficialis",1347,"Psammocora",NA,NA,NA,NA,NA,NA,NA,NA,1.8,"digitate",25,5.5,"LC","common","clear","broad",39866067.84,"pacific","colonial",2.24411067383529,3.56666666666667,"z","C","spawner","generalist"
"Psammocora verrilli",1348,"Psammocora","Psammocoridae",-30,27.0799999237061,-23.91667,13,6463.37638275842,4783495.45419564,NA,2.3,"massive",35,13.6666666666667,"LC","common","clear","exposed",42142480.85,"pacific","colonial",2.12131747391746,NA,"z",NA,"",""
"Pseudocyathoceras avis",1350,"Pseudocyathoceras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"turbid","protected",NA,"pacific",NA,16.6328107683394,NA,"az",NA,"",""
"Pseudodiploria clivosa",588,"Pseudodiploria","Mussidae",8.37166023254395,28,18.357065,342,3904.73815272336,5108854.80066442,35.1333333333333,5.8,"encrusting",NA,NA,"LC","common","both","broad",3876623.062,"atlantic","colonial",0.380020899541503,6.4,"z","B","spawner","stress-tolerant"
"Pseudodiploria strigosa",590,"Pseudodiploria","Mussidae",8.37166023254395,32.3696327209473,18.4769172668457,696,4234.20615592314,7769069.60955299,69.8566666666667,10.1,"encrusting",55,1,"LC","common","clear","broad",4115022.212,"atlantic","colonial",0.380020899541503,5.0325,"z","B","spawner","stress-tolerant"
"Pseudosiderastrea formosa",1567,"Pseudosiderastrea",NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.48577315346339,NA,"z",NA,"",""
"Pseudosiderastrea tayamai",1351,"Pseudosiderastrea","Siderastreidae",-22.5,26.2700004577637,-17.0391674045581,128,12131.7950262307,50329089.9741359,16,4,"encrusting",20,8,"NT","uncommon","clear","exposed",32370230.72,"pacific","colonial",6.48577315346339,NA,"z",NA,"",""
"Rhizopsammia annae",1352,"Rhizopsammia","Dendrophylliidae",-29.3500003814697,-29.3500003814697,-29.3500003814697,2,0.291128816808543,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pacific",NA,0.929401943956957,NA,"az",NA,"",""
"Rhizopsammia bermudensis",1353,"Rhizopsammia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"atlantic",NA,0.896034772060076,NA,"az",NA,"",""
"Rhizopsammia compacta",1354,"Rhizopsammia","Dendrophylliidae",-29.1830005645752,-24.7670001983643,-27.0349998474121,34,588.758364890327,19472.3849852572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pacific",NA,0.855541197883635,NA,"az",NA,"",""
"Rhizopsammia goesi",1355,"Rhizopsammia","Dendrophylliidae",-18.048056,30.4191112518311,22.663709640503,20,7442.75205387532,3712870.57387134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"atlantic",NA,0.885524023076604,NA,"az",NA,"",""
"Rhizopsammia minuta",1356,"Rhizopsammia","Dendrophylliidae",11.5,11.5,11.5,1,9.50453877449036e-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pacific",NA,0.889942003559796,NA,"az",NA,"brooder",""
"Rhizopsammia nuda",1357,"Rhizopsammia","Dendrophylliidae",-12.4688,10.291944,-7.23500013351441,10,2926.07663618682,3313913.81333836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pacific",NA,0.906567332194191,NA,"az",NA,"",""
"Rhizopsammia pulchra",1358,"Rhizopsammia","Dendrophylliidae",8.5,8.5,8.5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pacific",NA,0.830416414030522,NA,"az",NA,"",""
"Rhizopsammia verrilli",1359,"Rhizopsammia","Dendrophylliidae",-28.6833,20.67227,-14.5799999237061,31,19198.6855927362,33254912.0559915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pacific",NA,0.841300690395759,NA,"az",NA,"",""
"Rhizopsammia wellingtoni",1360,"Rhizopsammia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rare","both","protected",NA,"pacific",NA,0.940810665274806,NA,"az",NA,"",""
"Rhizopsammia wettsteini",1361,"Rhizopsammia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pacific",NA,1.01012757608525,NA,"az",NA,"",""
"Rhizosmilia elata",1362,"Rhizosmilia","Caryophylliidae",-9.43000030517578,6.869999886,-1.2698499332428,12,1897.11456717522,3361.52289509333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pacific",NA,2.31808574428971,NA,"az",NA,"",""
"Rhizosmilia gerdae",1363,"Rhizosmilia","Caryophylliidae",15,26.4833297729492,23.1800003051758,35,6964.98562113499,4541705.83533304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"atlantic",NA,0.219689213635378,NA,"az",NA,"",""
"Rhizosmilia maculata",1364,"Rhizosmilia","Caryophylliidae",-20.857,30.4191112518311,18.3639999008179,100,8038.53631905445,22736236.4227756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"atlantic",NA,0.219689213635378,NA,"az",NA,"",""
"Rhizosmilia multipaliferus",1365,"Rhizosmilia","Caryophylliidae",-31.5,-18.61,-29.2299995422363,23,1470.26434355387,213309.87030292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pacific",NA,0.777061818214342,NA,"az",NA,"",""
"Rhizosmilia robusta",1366,"Rhizosmilia","Caryophylliidae",-27.7999992370605,14,-17.7099990844727,83,14640.6702588729,34398273.4928842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pacific",NA,34.5420836902055,NA,"az",NA,"",""
"Rhizosmilia sagamiensis",1367,"Rhizosmilia","Caryophylliidae",-29.5083293914795,31.6399993896484,11.8099999427795,20,7440.58913841646,10349175.7490698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pacific",NA,0.777061818214342,NA,"az",NA,"",""
"Rhizotrochus flabelliformis",1368,"Rhizotrochus","Flabellidae",-37.46983337,7.570000172,-28.29999924,89,7603.40336686883,24987214.9914613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pacific",NA,0.988474709600878,NA,"az",NA,"",""
"Rhizotrochus levidensis",1369,"Rhizotrochus","Flabellidae",-20.4721,29.7336101531982,4.6307550765991,2,5975.47920573237,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pacific",NA,0.95182294426945,NA,"az",NA,"",""
"Rhizotrochus tuberculatus",1370,"Rhizotrochus","Flabellidae",-39.3,-13.45863,-34.88815,31,3876.147080539,6230215.22769866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pacific",NA,0.985078400142567,NA,"az",NA,"",""
"Rhizotrochus typus",1371,"Rhizotrochus","Flabellidae",-17.7199993133545,36.1399993896484,-5.57000017166138,70,13594.5844092089,36602887.076033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pacific",NA,0.938777583011556,NA,"az",NA,"",""
"Rhombopsammia niphada",1372,"Rhombopsammia","Micrabaciidae",-28.02000046,31.6599998474121,-8.49180536476513,116,7139.8018333793,15516582.203316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pacific",NA,0.660354390346107,NA,"az",NA,"",""
"Rhombopsammia squiresi",1373,"Rhombopsammia","Micrabaciidae",-21.424,9.6917,8.279166667,41,3551.40295861335,3373115.14748199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pacific",NA,0.660354390346107,NA,"az",NA,"",""
"Sandalolitha dentata",835,"Sandalolitha","Fungiidae",-21.83333,26.5066699981689,-6.35,52,13388.3893364901,21304032.0665511,NA,3.5,"massive",25,6,"LC","uncommon","clear","protected",31039329.11,"pacific","colonial",1.11579537956113,NA,"z",NA,"spawner",""
"Sandalolitha robusta",1376,"Sandalolitha","Fungiidae",-23.53192,20.9699993133545,-15.6351661691064,320,17602.4441905327,58050341.6606802,50,4.6,"massive",21,1,"LC","common","both","broad",35109130.62,"pacific","colonial",1.09298743897704,NA,"z","C","spawner",""
"Scapophyllia cylindrica",1377,"Scapophyllia","Merulinidae",-28.7299995422363,27.0799999237061,-15.743332862854,113,11484.9977415318,36036552.7526813,NA,3.8,"columnar",25,2,"LC","uncommon","turbid","protected",26945869.38,"pacific","colonial",1.25605198062193,NA,"z",NA,"spawner",""
